game_id,game_date,home_team,away_team,actual_winner,home_score,away_score,all_agree,high_confidence,vedic_home_win_prob,vedic_confidence,vedic_correct,advanced_home_win_prob,advanced_confidence,advanced_correct,combined_home_win_prob,combined_confidence,combined_correct,sports_home_win_prob,sports_confidence,sports_correct
401128077,2019-11-17T18:00Z,MIA,BUF,away,20,37,False,False,0.5,0.6347170616691622,True,0.5238371499815024,0.047674299963004874,False,0.6071134405503694,0.23882195687148763,False,0.5,0.144022290830597,True
401128081,2019-11-17T18:00Z,MIN,DEN,home,27,23,False,False,0.5,0.27806596311887755,False,0.5238371499815024,0.047674299963004874,True,0.723671453207751,0.44119548391385166,True,0.5,0.16510782478885874,False
401128133,2019-11-18T01:20Z,LAR,CHI,home,17,7,False,False,0.5,0.3959367781257177,False,0.5238371499815024,0.047674299963004874,True,0.3907485092009339,0.37510158104047775,False,0.5,0.0007191429309300493,False
401128134,2019-11-19T01:15Z,LAC,KC,away,17,24,False,False,0.5,0.5796679751917032,True,0.5238371499815024,0.047674299963004874,False,0.745776055087532,0.40570790462053363,False,0.5,0.19610737123837182,True
401127918,2019-11-24T18:00Z,CIN,PIT,away,10,16,False,False,0.5,0.2561193964398544,True,0.5238371499815024,0.047674299963004874,False,0.5054361336720226,0.2954859543628644,False,0.5,0.14399491668500042,True
401128027,2019-12-01T18:00Z,BAL,SF,home,20,17,False,False,0.5,0.2926490704603666,False,0.5238371499815024,0.047674299963004874,True,0.26030216618658436,0.446909751948938,False,0.5,0.024244837626486777,False
401128100,2019-12-01T21:05Z,ARI,LAR,away,7,34,False,False,0.5,0.03639965571554815,True,0.5238371499815024,0.047674299963004874,False,0.42748934991706034,0.21251624737160668,True,0.5,0.20342880115077638,True
401128067,2019-12-01T21:25Z,KC,OAK,home,40,9,False,False,0.5,0.6053016616084237,False,0.5238371499815024,0.047674299963004874,True,0.38359292525765537,0.27373967231026264,False,0.5,0.040887982686641,False
401127926,2019-12-08T18:00Z,MIN,DET,home,20,7,False,False,0.5,0.192000894122895,False,0.5238371499815024,0.047674299963004874,True,0.43746266210369006,0.2542798297377175,False,0.5,0.11743714619135624,False
401127994,2019-12-08T18:00Z,TB,IND,home,38,35,False,False,0.5,0.5288453083839986,False,0.5238371499815024,0.047674299963004874,True,0.6402128694157576,0.36749576547783686,True,0.5,0.17825332758304532,False
401127920,2019-12-08T18:00Z,HOU,DEN,away,24,38,False,False,0.5,0.16226210940244323,True,0.5238371499815024,0.047674299963004874,False,0.6323449922690095,0.362806775502745,False,0.5,0.10480921991308645,True
401127997,2019-12-08T21:05Z,JAX,LAC,away,10,45,False,False,0.5,0.4606254853855871,True,0.5238371499815024,0.047674299963004874,False,0.4380534145908393,0.23652377952727635,True,0.5,0.08487254263245167,True
401128002,2019-12-08T21:25Z,ARI,PIT,away,17,23,False,False,0.5,0.18040929178426968,True,0.5238371499815024,0.047674299963004874,False,0.5055216394679605,0.2738259443039649,False,0.5,0.20829457137839308,True
401128009,2019-12-09T01:20Z,LAR,SEA,home,28,12,False,False,0.5,0.1607657160823126,False,0.5238371499815024,0.047674299963004874,True,0.6614728311664663,0.5167883972462608,True,0.5,0.12130392947926408,False
401128013,2019-12-10T01:15Z,PHI,NYG,home,23,17,False,False,0.5,0.49161279421714577,False,0.5238371499815024,0.047674299963004874,True,0.5595480343665755,0.23754497220707624,True,0.5,0.021532488275545245,False
401128024,2019-12-15T18:00Z,CAR,SEA,away,24,30,False,False,0.5,0.11723771034210673,True,0.5238371499815024,0.047674299963004874,False,0.6654130063376726,0.5212113334976096,False,0.5,0.0519845344346355,True
401128113,2019-12-15T21:05Z,LAC,MIN,away,10,39,False,False,0.5,0.018802120762438257,True,0.5238371499815024,0.047674299963004874,False,0.43897572732061524,0.20551911946726376,True,0.5,0.1277949116484197,True
401127898,2019-12-21T21:30Z,NE,BUF,home,24,17,False,False,0.5,0.1694988708277203,False,0.5238371499815024,0.047674299963004874,True,0.5545926953996879,0.301566650873813,True,0.5,0.12285930564109218,False
401127935,2019-12-22T18:00Z,TEN,NO,away,28,38,False,False,0.5,0.002732378310383421,True,0.5238371499815024,0.047674299963004874,False,0.48029112916720657,0.14456819351287264,True,0.5,0.02927771920314811,True
401127906,2019-12-22T18:00Z,IND,CAR,home,38,6,False,False,0.5,0.4595244096442531,False,0.5238371499815024,0.047674299963004874,True,0.36265242107253287,0.2455853094586276,False,0.5,0.10954888330960355,False
401127978,2019-12-29T18:00Z,CIN,CLE,home,33,23,False,False,0.5,0.13111255202511019,False,0.5238371499815024,0.047674299963004874,True,0.4268324289799986,0.43534691061778513,False,0.5,0.09324335696898739,False
401128034,2019-12-29T18:00Z,TB,ATL,away,22,28,False,False,0.5,0.25604797081023034,True,0.5238371499815024,0.047674299963004874,False,0.6477544765206776,0.25464667530275875,False,0.5,0.04712788286504418,True
401127988,2019-12-29T21:25Z,JAX,IND,home,38,20,False,False,0.5,0.2605768955303329,False,0.5238371499815024,0.047674299963004874,True,0.47548830813672915,0.23237279845584205,False,0.5,0.06047165487511184,False
401127950,2019-12-29T21:25Z,BAL,PIT,home,28,10,False,False,0.5,0.23246444878581807,False,0.5238371499815024,0.047674299963004874,True,0.39256225051361193,0.16196483277926732,False,0.5,0.15506230507899252,False
401131043,2020-01-12T20:05Z,KC,HOU,home,51,31,False,False,0.5,0.12405159954651634,False,0.5238371499815024,0.047674299963004874,True,0.4455482179285023,0.15848325442091754,False,0.5,0.1463384757606612,False
401220313,2020-09-13T17:00Z,ATL,SEA,away,25,38,False,False,0.5,0.01801114754063249,True,0.5238371499815024,0.047674299963004874,False,0.6285403186033349,0.47708060933839,False,0.5,0.10118205009749766,True
401220195,2020-09-13T17:00Z,JAX,IND,home,27,20,False,False,0.5,0.28325721414439187,False,0.5238371499815024,0.047674299963004874,True,0.4566590060501351,0.29363743333381903,False,0.5,0.06822324084254765,False
401220369,2020-09-13T20:25Z,NO,TB,home,34,23,False,False,0.5,0.09926716980691608,False,0.5238371499815024,0.047674299963004874,True,0.7770776732195054,0.45733676870717777,True,0.5,0.12939350414642206,False
401220217,2020-09-15T02:10Z,DEN,TEN,away,14,16,False,False,0.5,0.046629636671805086,True,0.5238371499815024,0.047674299963004874,False,0.6890377020971326,0.45053219001839906,False,0.5,0.03949787213149971,True
401220204,2020-09-20T17:00Z,TEN,JAX,home,33,30,False,False,0.5,0.10836424536921396,False,0.5238371499815024,0.047674299963004874,True,0.6965993051037628,0.4662073622484921,True,0.5,0.16121892826138295,False
401220177,2020-09-20T17:00Z,PIT,DEN,home,26,21,False,False,0.5,0.6684493082070445,False,0.5238371499815024,0.047674299963004874,True,0.6304176275006836,0.40064127287054235,True,0.5,0.10307755144785201,False
401220340,2020-09-20T20:05Z,ARI,WSH,home,30,15,False,False,0.5,0.09000542858668048,False,0.5238371499815024,0.047674299963004874,True,0.5917905793436281,0.45235432505064,True,0.5,0.04892218400553017,False
401220153,2020-09-29T00:15Z,BAL,KC,away,20,34,False,False,0.5,0.1426153609829134,True,0.5238371499815024,0.047674299963004874,False,0.610386779400795,0.252293105360493,False,0.5,0.1419960381589568,True
401220157,2020-10-04T17:00Z,CIN,JAX,home,33,25,False,False,0.5,0.19670632489617068,False,0.5238371499815024,0.047674299963004874,True,0.6409775070298488,0.3378213058098848,True,0.5,0.15088951947020368,False
401220293,2020-10-06T01:00Z,GB,ATL,home,30,16,False,False,0.5,0.34069578365685005,False,0.5238371499815024,0.047674299963004874,True,0.6386877825508744,0.3644035110763138,True,0.5,0.151409814459284,False
401220146,2020-10-11T17:00Z,BAL,CIN,home,27,3,False,False,0.5,0.1392559274117573,False,0.5238371499815024,0.047674299963004874,True,0.5223627020780653,0.43363387128051634,True,0.5,0.05559385670363335,False
401220326,2020-10-13T00:15Z,NO,LAC,home,30,27,False,False,0.5,0.3873998728147705,False,0.5238371499815024,0.047674299963004874,True,0.49906077715359964,0.30438669472080176,False,0.5,0.03294167263922233,False
401220202,2020-10-18T17:00Z,TEN,HOU,home,42,36,False,False,0.5,0.23783996731781165,False,0.5238371499815024,0.047674299963004874,True,0.6319226528582456,0.26087691292283877,True,0.5,0.15550031689753163,False
401220292,2020-11-01T18:00Z,GB,MIN,away,22,28,False,False,0.5,0.6172615223127491,True,0.5238371499815024,0.047674299963004874,False,0.7187744747399546,0.3943166845889088,False,0.5,0.045468351584302416,True
401220222,2020-11-01T18:00Z,KC,NYJ,home,35,9,False,False,0.5,0.5466481586061935,False,0.5238371499815024,0.047674299963004874,True,0.3898228547890491,0.22067465150782273,False,0.5,0.15331463024818928,False
401220361,2020-11-01T21:25Z,SEA,SF,home,37,27,False,False,0.5,0.1812000507749587,False,0.5238371499815024,0.047674299963004874,True,0.5899605530215226,0.28357590414897116,True,0.5,0.11290230986028506,False
401220258,2020-11-02T01:20Z,PHI,DAL,home,23,9,False,False,0.5,0.3247661980515272,False,0.5238371499815024,0.047674299963004874,True,0.4341650625354626,0.3489505572332417,False,0.5,0.16330633890045693,False
401220359,2020-11-06T01:20Z,SF,GB,away,17,34,False,False,0.5,0.1592338408221503,True,0.5238371499815024,0.047674299963004874,False,0.7047773015230554,0.4323723570209238,False,0.5,0.016126149218782478,True
401220189,2020-11-08T18:00Z,IND,BAL,away,10,24,False,False,0.5,0.4702523320047809,True,0.5238371499815024,0.047674299963004874,False,0.3353733201291692,0.35814216500644774,True,0.5,0.03188112776674888,True
401220224,2020-11-08T18:00Z,KC,CAR,home,33,31,False,False,0.5,0.20358661730120975,False,0.5238371499815024,0.047674299963004874,True,0.6080317202692112,0.3097718433646395,True,0.5,0.057326509240081994,False
401220248,2020-11-08T21:25Z,DAL,PIT,away,19,24,False,False,0.5,0.35009359774949034,True,0.5238371499815024,0.047674299963004874,False,0.6855902334030138,0.39574644802507375,False,0.5,0.04966550895079761,True
401220140,2020-11-10T01:15Z,NYJ,NE,away,27,30,False,False,0.5,0.25565996065134644,True,0.5238371499815024,0.047674299963004874,False,0.6488763685394559,0.35385696701612224,False,0.5,0.16199347415079846,True
401220203,2020-11-13T01:20Z,TEN,IND,away,17,34,False,False,0.5,0.3365548975020922,True,0.5238371499815024,0.047674299963004874,False,0.6222896761893815,0.37321503579358306,False,0.5,0.1069926111174135,True
401220165,2020-11-15T18:00Z,CLE,HOU,home,10,7,False,False,0.5,0.22107558418485285,False,0.5238371499815024,0.047674299963004874,True,0.4484982407665707,0.3034831521683361,False,0.5,0.12101831520936959,False
401220289,2020-11-15T18:00Z,DET,WSH,home,30,27,False,False,0.5,0.07891718257997038,False,0.5238371499815024,0.047674299963004874,True,0.381109059949953,0.2912327182644438,False,0.5,0.1475392105554414,False
401220368,2020-11-15T18:00Z,CAR,TB,away,23,46,False,False,0.5,0.257343868294188,True,0.5238371499815024,0.047674299963004874,False,0.3658946772129658,0.48150282422444424,True,0.5,0.12442665186219372,True
401220272,2020-11-22T18:00Z,WSH,CIN,home,20,9,False,False,0.5,0.17295415362131727,False,0.5238371499815024,0.047674299963004874,True,0.5994499986950882,0.23920224360760323,True,0.5,0.049100412973533715,False
401220139,2020-11-29T18:00Z,NYJ,MIA,away,3,20,False,False,0.5,0.6690237945099888,True,0.5238371499815024,0.047674299963004874,False,0.5848878682768092,0.34032453619330905,False,0.5,0.11042703353595894,True
401220333,2020-11-29T21:25Z,TB,KC,away,24,27,False,False,0.5,0.3219622882266169,True,0.5238371499815024,0.047674299963004874,False,0.5852956775570015,0.24815116460262318,False,0.5,0.06124682991888611,True
401220336,2020-12-06T21:05Z,ARI,LAR,away,28,38,False,False,0.5,0.40019868099217404,True,0.5238371499815024,0.047674299963004874,False,0.6399601019185628,0.40432197487309124,False,0.5,0.08007319726502385,True
401220237,2020-12-06T21:25Z,LAC,NE,away,0,45,False,False,0.5,0.057386267955823356,True,0.5238371499815024,0.047674299963004874,False,0.6379214284594379,0.17863107026560698,False,0.5,0.10652966426438178,True
401220151,2020-12-09T01:05Z,BAL,DAL,home,34,17,False,False,0.5,0.0419413300247804,False,0.5238371499815024,0.047674299963004874,True,0.39720251222678876,0.30742602552002235,False,0.5,0.12945252736400045,False
401220125,2020-12-13T18:00Z,MIA,KC,away,27,33,False,False,0.5,0.27704777428580274,True,0.5238371499815024,0.047674299963004874,False,0.44110410049582505,0.2512470411502733,True,0.5,0.1294853162267515,True
401220319,2020-12-13T18:00Z,CAR,DEN,away,27,32,False,False,0.5,0.23916119169495853,True,0.5238371499815024,0.047674299963004874,False,0.5125808520134596,0.23039312766367342,False,0.5,0.09334377573047627,True
401220366,2020-12-13T21:05Z,SEA,NYJ,home,40,3,False,False,0.5,0.12844339017718887,False,0.5238371499815024,0.047674299963004874,True,0.511430503844929,0.2975248765013404,True,0.5,0.08992052956172578,False
401220239,2020-12-13T21:25Z,LAC,ATL,home,20,17,False,False,0.5,0.5910872416113588,False,0.5238371499815024,0.047674299963004874,True,0.49141576665425873,0.3677967711887659,False,0.5,0.10124952789221273,False
401220121,2020-12-14T01:20Z,BUF,PIT,home,26,15,False,False,0.5,0.2181775924285243,False,0.5238371499815024,0.047674299963004874,True,0.3935032922707167,0.23065309131689343,False,0.5,0.03180747195676065,False
401220298,2020-12-20T18:00Z,MIN,CHI,away,27,33,False,False,0.5,0.18654120454136147,True,0.5238371499815024,0.047674299963004874,False,0.42350922568648125,0.31117973352683814,True,0.5,0.06288456130429348,True
401220339,2020-12-20T21:05Z,ARI,PHI,home,33,26,False,False,0.5,0.31449406450083006,False,0.5238371499815024,0.047674299963004874,True,0.46008444275860877,0.27965303782880746,False,0.5,0.010377836699139751,False
401220324,2020-12-25T21:30Z,NO,MIN,home,52,33,False,False,0.5,0.09175389758318742,False,0.5238371499815024,0.047674299963004874,True,0.4017093490333675,0.23655288054927553,False,0.5,0.17431285730549534,False
401220234,2020-12-27T21:05Z,LAC,DEN,home,19,16,False,False,0.5,0.029007722457751628,False,0.5238371499815024,0.047674299963004874,True,0.5341517397768232,0.3534244862476573,True,0.5,0.08762101080602472,False
401220114,2021-01-03T18:00Z,BUF,MIA,home,56,26,False,False,0.5,0.3047856890261491,False,0.5238371499815024,0.047674299963004874,True,0.5544534569621657,0.2839922225078584,True,0.5,0.04238236363400897,False
401220154,2021-01-03T18:00Z,CIN,BAL,away,3,38,False,False,0.5,0.1494615059191824,True,0.5238371499815024,0.047674299963004874,False,0.701761621648315,0.4392046697490186,False,0.5,0.09434331848647076,True
401220164,2021-01-03T18:00Z,CLE,PIT,home,24,22,False,False,0.5,0.10290225575056144,False,0.5238371499815024,0.047674299963004874,True,0.561647700695391,0.22546550675112692,True,0.5,0.02042534067769822,False
401220354,2021-01-03T21:25Z,SF,SEA,away,23,26,False,False,0.5,0.4300366219242542,True,0.5238371499815024,0.047674299963004874,False,0.6644947509990421,0.41401514425614916,False,0.5,0.02779317887800127,True
401220393,2021-01-09T18:05Z,BUF,IND,home,27,24,False,False,0.5,0.0013271411497756125,False,0.5238371499815024,0.047674299963004874,True,0.3541919021321054,0.5053969425496964,False,0.5,0.10120263435142084,False
401326316,2021-09-12T17:00Z,CIN,MIN,home,27,24,False,False,0.5,0.3176070586874886,False,0.5238371499815024,0.047674299963004874,True,0.6461527681197302,0.3991294938899162,True,0.5,0.007824670227130863,False
401326320,2021-09-12T20:25Z,NYG,DEN,away,13,27,False,False,0.5,0.2670110350725501,True,0.5238371499815024,0.047674299963004874,False,0.5927237774492667,0.29878179261238536,False,0.5,0.019983006534363846,True
401326131,2021-09-19T17:00Z,IND,LAR,away,24,27,False,False,0.5,0.03281000689458813,True,0.5238371499815024,0.047674299963004874,False,0.4282000975933228,0.25182593941117903,True,0.5,0.06574865262557957,True
401326132,2021-09-19T17:00Z,JAX,DEN,away,13,23,False,False,0.5,0.2950459961007732,True,0.5238371499815024,0.047674299963004874,False,0.7209636148782574,0.38922907877990126,False,0.5,0.1305114017604537,True
401326357,2021-09-19T20:05Z,ARI,MIN,home,34,33,False,False,0.5,0.48281153423255674,False,0.5238371499815024,0.047674299963004874,True,0.5387854120432342,0.2196576165531266,True,0.5,0.06890258133602951,False
401326358,2021-09-19T20:05Z,TB,ATL,home,48,25,False,False,0.5,0.15697430330096163,False,0.5238371499815024,0.047674299963004874,True,0.4482269276015955,0.3002640865005548,False,0.5,0.038839385850536416,False
401326359,2021-09-19T20:25Z,LAC,DAL,away,17,20,False,False,0.5,0.2704801756781856,True,0.5238371499815024,0.047674299963004874,False,0.5988938138024085,0.2169438335645302,False,0.5,0.08337514226150712,True
401326371,2021-09-26T17:00Z,PIT,CIN,away,10,24,False,False,0.5,0.2099402202376448,True,0.5238371499815024,0.047674299963004874,False,0.6218918117476686,0.38196820397057124,False,0.5,0.18249639534477144,True
401326380,2021-10-03T17:00Z,ATL,WSH,away,30,34,False,False,0.5,0.1538797808403054,True,0.5238371499815024,0.047674299963004874,False,0.6346334510460214,0.37539397673991615,False,0.5,0.07956401042091998,True
401326386,2021-10-03T17:00Z,NO,NYG,away,21,27,False,False,0.5,0.20190797393493876,True,0.5238371499815024,0.047674299963004874,False,0.6538579065225887,0.40998918153565106,False,0.5,0.09118835522953112,True
401326394,2021-10-05T00:50Z,LAC,LV,home,28,14,False,False,0.5,0.7861779316397255,False,0.5238371499815024,0.047674299963004874,True,0.43818257256686144,0.23196828744870338,False,0.5,0.12717202921080556,False
401326396,2021-10-10T17:00Z,CAR,PHI,away,18,21,False,False,0.5,0.19570121288785725,True,0.5238371499815024,0.047674299963004874,False,0.6093869882237998,0.3593268352817278,False,0.5,0.1317649572837669,True
401326404,2021-10-10T20:05Z,LAC,CLE,home,47,42,False,False,0.5,0.1272557497275284,False,0.5238371499815024,0.047674299963004874,True,0.48602589364262383,0.20658574214650557,False,0.5,0.11724072321861534,False
401326417,2021-10-17T17:00Z,WSH,KC,away,13,31,False,False,0.5,0.3340836943315706,True,0.5238371499815024,0.047674299963004874,False,0.4535992973484213,0.15673304132869498,True,0.5,0.026885199939250023,True
401326419,2021-10-17T20:25Z,DEN,LV,away,24,34,False,False,0.5,0.07022199526028139,True,0.5238371499815024,0.047674299963004874,False,0.560980061150684,0.227185798646474,False,0.5,0.20998930163800664,True
401326425,2021-10-24T17:00Z,GB,WSH,home,24,10,False,False,0.5,0.07979525886799466,False,0.5238371499815024,0.047674299963004874,True,0.40213063863594045,0.20539339563264225,False,0.5,0.08005499187431556,False
401326430,2021-10-24T20:05Z,LAR,DET,home,28,19,False,False,0.5,0.13160780205108158,False,0.5238371499815024,0.047674299963004874,True,0.4337978688044068,0.3017302826826048,False,0.5,0.17133034528541546,False
401326432,2021-10-24T20:25Z,ARI,HOU,home,31,5,False,False,0.5,0.22379022562468598,False,0.5238371499815024,0.047674299963004874,True,0.5554163728597209,0.26348768848588366,True,0.5,0.07262644789470472,False
401326433,2021-10-24T20:25Z,TB,CHI,home,38,3,False,False,0.5,0.028307147238393116,False,0.5238371499815024,0.047674299963004874,True,0.645662319895917,0.41065425467136407,True,0.5,0.09393767595175918,False
401326434,2021-10-25T00:20Z,SF,IND,away,18,30,False,False,0.5,0.08655934137922261,True,0.5238371499815024,0.047674299963004874,False,0.6629032561880018,0.5046694415752708,False,0.5,0.2036504174102793,True
401326437,2021-10-31T17:00Z,ATL,CAR,away,13,19,False,False,0.5,0.15512812591986536,True,0.5238371499815024,0.047674299963004874,False,0.622789775963923,0.4082091311818371,False,0.5,0.11249253056310414,True
401326438,2021-10-31T17:00Z,BUF,MIA,home,26,11,False,False,0.5,0.4083967821826975,False,0.5238371499815024,0.047674299963004874,True,0.44165332815537767,0.23724485254563188,False,0.5,0.12247342381835132,False
401326439,2021-10-31T17:00Z,CHI,SF,away,22,33,False,False,0.5,0.15055054610825902,True,0.5238371499815024,0.047674299963004874,False,0.397147476738623,0.18043422579122284,True,0.5,0.09119007712304047,True
401326440,2021-10-31T17:00Z,CLE,PIT,away,10,15,False,False,0.5,0.05619081515225477,True,0.5238371499815024,0.047674299963004874,False,0.4437767728128588,0.27675565446686284,True,0.5,0.033461563296056866,True
401326451,2021-11-05T00:20Z,IND,NYJ,home,45,30,False,False,0.5,0.18909652935238053,False,0.5238371499815024,0.047674299963004874,True,0.6170556320450805,0.18840710515428966,True,0.5,0.16558436808620047,False
401326458,2021-11-07T18:00Z,NO,ATL,away,25,27,False,False,0.5,0.10405868289096643,True,0.5238371499815024,0.047674299963004874,False,0.389134852454336,0.26274909012930386,True,0.5,0.12651146666364954,True
401326473,2021-11-14T21:05Z,ARI,CAR,away,10,34,False,False,0.5,0.563688075168151,True,0.5238371499815024,0.047674299963004874,False,0.5426646483059019,0.29031592329647327,False,0.5,0.1542942049355515,True
401326475,2021-11-14T21:25Z,DEN,PHI,away,13,30,False,False,0.5,0.35651964455514196,True,0.5238371499815024,0.047674299963004874,False,0.5913776468390924,0.18090125925233047,False,0.5,0.08929173673947834,True
401326478,2021-11-16T01:15Z,SF,LAR,home,31,10,False,False,0.5,0.25038650901420345,False,0.5238371499815024,0.047674299963004874,True,0.562252413481483,0.3549611396635694,True,0.5,0.1352659529620902,False
401326479,2021-11-19T01:20Z,ATL,NE,away,0,25,False,False,0.5,0.2032814404907901,True,0.5238371499815024,0.047674299963004874,False,0.7119513938956271,0.37417605098765616,False,0.5,0.19499839997377866,True
401326490,2021-11-21T21:25Z,KC,DAL,home,19,9,False,False,0.5,0.12470521504910925,False,0.5238371499815024,0.047674299963004874,True,0.6271930357589355,0.4042054204562954,True,0.5,0.019463687004011566,False
401326491,2021-11-21T21:25Z,SEA,ARI,away,13,23,False,False,0.5,0.30203975753211143,True,0.5238371499815024,0.047674299963004874,False,0.2848980811427479,0.44326856635787215,True,0.5,0.017946161108348044,True
401326494,2021-11-25T17:30Z,DET,CHI,away,14,16,False,False,0.5,0.3615401685413979,True,0.5238371499815024,0.047674299963004874,False,0.5113386288347531,0.34289278772098686,False,0.5,0.013714400339864088,True
401326503,2021-11-28T18:00Z,NYG,PHI,home,13,7,False,False,0.5,0.5919392118551077,False,0.5238371499815024,0.047674299963004874,True,0.4367798487895581,0.36619834842778665,False,0.5,0.022945068612518178,False
401326511,2021-12-05T18:00Z,CHI,ARI,away,22,33,False,False,0.5,0.0898907790678567,True,0.5238371499815024,0.047674299963004874,False,0.49168731850574876,0.24210027087565064,True,0.5,0.20308745963334235,True
